789	3602	16
3090	3091	17
3091	3092	18
3092	3093	16
3093	7898	17
3094	3095	17
3095	3096	17
3096	3097	17
3090	3097	15
3099	5689	64
3102	8250	63
2033	2034	5
3086	3104	17
2035	3107	8
3112	8209	8
2840	8300	62
3117	4154	33
3117	3847	27
3117	3525	20
3117	6092	20
3117	3233	48
3118	3597	7
3118	9373	5
1418	3118	59
91	3118	3
3119	3120	16
3120	8521	17
3121	3122	18
3122	3127	15
1487	3123	6
3123	3124	16
3123	3599	6
3121	3124	18
3125	3126	17
3119	3126	16
3127	3128	16
3125	3128	18
3131	5584	24
2596	3138	47
3141	3142	38
3142	3143	36
3143	3144	37
3144	3149	38
3145	3146	35
3146	3147	35
3147	3148	36
3141	3148	36
3149	3150	38
1984	3150	35
3156	4021	30
3159	4184	52
1070	3161	57
3163	3524	2
2077	3168	3
3182	8310	63
1849	3185	62
3187	8070	5
3187	5392	9
3187	7100	8
3206	3207	43
3207	3212	40
3208	3209	40
3206	3209	41
3210	3211	40
1376	3211	41
3212	3213	43
3210	3213	41
3214	3215	40
3208	3215	40
3217	3222	29
1584	3219	17
3220	3221	31
3222	3223	28
3220	3223	30
2313	3227	44
3229	9256	6
3229	9225	7
3233	4327	19
3233	3956	20
952	3233	45
3234	6748	25
362	3237	7
55	3237	24
1691	3246	63
3259	3331	63
3263	6601	63
2907	3270	3
2471	3270	15
3270	8588	2
3285	8136	16
3285	3286	17
3287	3290	16
3287	3288	16
3289	3292	17
3289	3290	18
3291	3294	18
3291	3292	17
3286	3293	16
3293	3294	16
3305	6346	19
3305	3306	16
3310	7874	28
3311	3312	19
3312	3317	15
3313	3314	19
3315	3316	17
3316	3319	17
3317	3318	17
3315	3318	16
3319	3320	15
3320	4036	17
3325	3328	16
3327	8171	19
3327	3328	3
1578	3329	16
3329	3330	16
3335	6034	63
3345	7833	36
3345	3346	39
3348	3355	37
3348	3349	36
3349	3350	36
1785	3350	37
3346	3352	37
3352	3353	35
3353	3354	38
3354	3355	39
3356	3359	20
3356	3357	23
3357	8845	2
3358	3361	23
3358	3359	23
3360	3363	20
3360	3361	19
3362	3365	22
3362	3363	23
3364	8358	23
3364	3365	21
6734	6735	31
6734	7978	4
3369	8867	15
3369	3579	24
3372	4764	33
3374	3917	3
3375	3382	43
3375	3376	42
3376	3377	43
3377	3378	41
3379	8640	40
1847	3379	41
1847	3381	41
3381	3382	41
3378	3384	39
3384	3385	40
1370	3391	30
3413	9162	20
3416	9229	24
2080	3420	27
405	3420	5
2296	3422	12
3424	9213	25
3426	5876	61
2166	3428	29
2166	3430	30
3430	3431	32
2173	3431	28
3432	3433	26
3433	3434	32
3434	3435	31
3428	3435	27
2173	2174	31
1504	2174	31
3444	3445	31
3445	3446	31
3446	3447	31
2864	3447	28
3448	3449	29
3449	3450	30
3450	6229	14
3450	3451	31
3444	3451	29
3448	3452	29
3453	3454	14
3455	3456	18
3456	3457	18
3457	3458	16
3459	3460	19
3460	3461	17
3461	3462	16
3455	3462	18
3470	9005	24
3476	3478	28
3477	3478	31
598	7726	11
3479	3480	31
3481	3482	30
3483	3484	28
840	3487	3
3487	8588	51
3070	3487	56
3487	5421	4
3489	3492	27
3489	3490	29
2225	3491	29
3491	3492	26
3493	3496	29
3490	3495	33
3495	3496	32
3499	6387	19
2332	3499	61
3499	6383	51
3500	3977	63
3500	8903	15
3502	5256	14
3505	3506	5
3509	3510	7
3507	3510	7
1952	3514	11
3521	6397	62
7245	7247	30
3525	4327	12
3525	7361	21
2758	3525	61
952	3525	35
3525	5421	5
3525	6092	2
3525	3956	27
3130	3527	11
1175	3529	21
3022	3531	63
3534	3535	15
3535	3536	16
3536	3537	15
3537	3538	18
3538	3539	19
3540	5095	10
3541	3542	16
3533	3542	14
2778	2781	28
2778	2779	29
134	2779	21
2780	3548	27
2780	2781	29
3547	3548	30
3550	3926	4
3551	9415	25
1389	3556	25
2350	3558	5
3558	3559	9
2830	3559	9
3563	3570	6
3563	3564	7
2879	3565	17
2879	5586	9
3567	3572	6
3568	3569	7
3569	3570	5
3571	8423	5
3571	3572	5
3576	8059	2
2931	3189	23
3583	7500	7
3583	7773	53
3583	3939	8
3588	4048	28
1122	3589	56
1411	8372	62
3591	3593	20
1594	3593	23
2081	8374	61
3597	9373	3
3598	6554	12
202	8376	63
737	3601	26
3089	7419	2
3604	3799	18
3604	4294	9
7666	7790	31
2141	3616	63
1923	3621	15
1607	3623	60
224	3623	60
3624	7172	63
3625	6859	33
3626	6772	9
3272	3280	37
3272	3630	38
3279	3282	38
3279	3280	38
3281	3284	36
3281	3282	39
3635	8539	37
3284	3635	37
3630	3639	38
3307	3639	37
3642	8344	43
6781	6782	17
4131	5121	9
3657	7744	62
3658	6858	63
3659	8716	12
3393	3663	16
3663	3668	17
3664	3665	17
3393	3665	15
3665	9251	7
1535	3665	7
3666	3667	16
3667	3670	15
3668	3669	18
3666	3669	16
3670	3671	17
3671	8575	16
3673	3674	19
3675	3676	16
3673	3676	17
3685	4996	64
3685	5663	9
3687	6481	5
3691	8643	11
8402	8403	8
1897	3695	34
3701	7019	2
3702	9373	51
1523	3702	40
3702	4031	54
3705	7724	25
362	3707	4
783	3707	5
3709	3716	12
3709	3710	11
923	3713	12
3713	3714	12
3715	9407	10
3715	3716	9
3717	3984	12
3718	4485	7
387	3719	29
3722	7810	31
3724	4772	33
2077	3725	5
3725	9225	3
2365	3725	4
3727	5610	25
3728	6161	3
2142	3728	3
474	3730	25
3731	4604	13
3566	5203	7
3734	6388	60
1832	3735	56
3738	8480	5
3740	7672	4
3744	6579	22
3718	3749	3
3750	4989	25
3753	3754	11
6298	7095	2
2016	6298	3
3755	3756	12
3756	3757	10
3757	3758	12
3758	3759	11
3759	3760	13
3760	3761	11
3761	3762	7
4978	8013	24
6806	6807	31
3771	3772	18
3772	4227	14
3774	4227	16
3774	3775	19
3775	3776	17
3776	4231	17
4232	4233	15
4233	4234	15
3782	3783	13
3786	8210	42
3788	7837	27
1077	3788	25
3797	4772	51
2522	3797	2
3801	5197	27
3803	3804	15
3804	9251	10
1535	3804	7
3805	5905	3
1260	3806	13
715	3808	61
3432	3809	17
3812	3813	30
3813	3814	30
3814	3815	29
863	3815	29
3816	3817	30
3817	3818	31
4460	4461	11
3820	4461	10
3820	3821	13
3821	4463	12
2078	4463	10
3824	3825	12
3825	3826	12
3826	3827	12
3827	4203	10
3834	6936	26
908	3842	36
3843	8427	11
4600	4602	29
3847	4327	12
2758	3847	61
952	3847	30
3847	3956	27
3848	4602	30
2285	3849	5
3851	3852	42
3852	8383	41
3853	3854	43
3854	3859	42
3855	3856	42
3853	3856	42
3857	3858	41
3851	3858	42
3859	3860	42
3857	3860	42
3861	3862	28
3863	6687	4
3873	7405	25
3873	3880	25
3873	3874	31
3874	3875	29
3875	3876	31
3877	3878	28
3878	3879	30
3879	3880	31
223	3884	2
3884	7134	6
3885	3886	11
3884	3886	9
3218	4737	27
2077	3888	4
3888	9225	3
2365	3888	5
3894	9369	3
3894	6641	33
4766	5355	31
4766	5367	29
5367	5372	29
3905	7394	7
3905	3906	7
3907	3910	4
3909	3910	5
3911	3912	7
3906	3913	6
3913	3914	6
3915	7099	30
3918	3932	31
2907	3919	20
3919	6951	4
2471	3919	37
3919	8588	22
3920	7740	11
2661	3920	25
2838	3921	21
3930	5356	37
3930	4962	9
3930	9141	7
671	3937	56
2465	3937	63
1226	3937	61
58	4992	11
963	3941	5
3942	3943	12
3944	6511	29
3946	5569	13
3948	8856	11
1943	3951	12
1783	3953	62
1167	5074	6
2255	3957	51
3957	5711	56
3959	7171	44
1261	3975	2
3975	4266	36
3975	4051	33
3975	4606	23
3980	8762	42
3714	3982	11
3980	3983	42
3982	3984	13
1032	5196	26
3990	7588	26
6830	7020	40
4006	7020	42
3717	9407	11
405	4016	3
3983	4019	41
2160	4020	6
2231	4025	5
4027	4028	12
4026	4028	10
213	4029	27
4031	7789	6
2901	4031	5
4504	5380	17
4033	4034	16
4034	4035	17
4036	4037	17
4037	4038	16
4038	4039	16
4032	4039	16
4040	4041	16
4041	4042	16
4042	5396	16
4044	5396	17
4044	4045	16
4045	4046	17
4046	4047	17
4047	4504	17
2786	5261	18
9103	9104	28
4053	9027	23
1892	5267	27
4055	4056	30
4058	5272	29
4059	4060	31
4060	4061	27
4061	4062	31
4062	4063	31
4063	4064	30
4064	4065	32
4065	4066	32
4068	4069	10
4069	4070	12
4072	4079	38
4072	4073	38
4073	4074	36
4074	4075	37
4076	8431	37
4076	4077	36
4077	4078	37
4078	4079	37
4075	4080	36
5603	8425	3
4094	4095	11
4092	4095	11
4110	4122	42
4110	4111	41
3225	4112	10
4115	8812	42
4115	4116	39
321	4116	30
4116	4117	41
4117	4118	40
4118	4119	41
4119	4120	41
4120	5736	42
4122	5736	39
3109	4127	24
4387	6842	16
91	4131	10
3070	4131	35
4131	4606	62
774	4131	4
2016	4131	23
4131	7097	4
2104	4131	5
203	4131	19
4131	6852	4
4144	9060	42
4145	4148	43
4147	4150	41
4147	4148	39
2774	2777	15
3762	8288	10
4152	4658	20
4153	4919	2
4154	4327	12
4154	4903	25
2758	4154	60
952	4154	43
3956	4154	20
4155	8324	26
4486	6855	17
4162	4163	11
4163	4168	10
4164	4165	12
4162	4165	11
4166	4167	12
4167	6422	10
4168	4169	12
4166	4169	11
4170	4171	9
4164	4171	11
4176	4177	30
4177	4178	30
3476	4178	33
3699	8499	3
955	4182	26
4184	7835	63
4186	8986	23
2907	4187	9
4187	6852	4
3070	4187	41
4187	6951	4
774	4187	3
2471	4187	36
4187	8588	24
4187	7097	4
2104	4187	5
4187	4606	62
3930	4189	25
4190	6716	4
2557	4190	27
4191	4192	9
4195	8480	6
4195	8068	23
4195	6664	8
4195	8836	3
5459	9244	40
614	9244	42
4202	6663	4
4202	8486	2
4202	7668	6
4203	4204	11
4204	4209	12
4205	4206	11
4206	4207	11
4207	4208	10
4209	4210	11
4210	4211	13
4211	4212	12
4205	4212	12
4213	4214	10
1373	4217	26
1145	4218	15
1145	4220	12
4220	4221	11
4221	4222	7
4222	4223	11
4223	4224	9
4224	6375	12
4213	6375	12
4226	8642	24
3750	4228	12
2084	4228	24
4235	4237	12
4235	4236	13
4238	4241	11
4238	4239	11
4236	4240	10
4240	4241	11
358	4243	23
7	4246	29
4246	4247	32
4247	4248	30
4248	4249	29
4249	4250	30
4250	4251	28
4251	4252	30
4252	4253	31
4253	4254	30
4254	4255	30
4255	5637	23
2431	4259	14
4262	6775	12
200	4264	11
4266	4782	59
223	4267	9
4267	7134	20
4273	8096	4
4274	8921	41
4275	8267	29
4275	5378	22
3919	4275	24
3487	4275	3
4187	4275	20
2801	4275	3
4277	7433	14
1644	4277	29
4279	4280	6
4280	8675	8
4282	9120	5
4152	4284	21
4285	4286	7
4287	4288	7
6903	8789	61
4295	6395	26
4051	5515	4
4051	4606	5
4309	4741	35
3101	4309	27
4383	7760	26
4314	7096	64
8364	8593	27
4317	4691	38
4318	7240	5
4322	9247	63
2640	8532	37
4327	5731	26
4327	8520	62
4329	5183	3
1080	4335	61
2078	3824	9
4353	4354	30
4354	4355	30
4356	4357	20
4357	5233	19
7275	7276	31
2481	7275	20
4356	4359	15
4360	4361	17
4362	4363	19
4360	4363	20
4364	4365	18
4362	4365	17
4366	5824	16
4369	4370	17
4368	4370	17
4371	4372	17
4369	4372	16
4373	4378	33
4373	4374	31
4375	4382	29
4375	4376	30
4377	4378	31
4379	4954	33
4379	4380	32
4380	4381	30
4381	4382	31
1256	4384	25
655	656	30
4390	4392	9
4390	4391	10
4393	4395	42
4394	4397	40
4394	4395	44
4396	4399	42
4396	4397	40
1727	4398	7
4398	4399	40
4401	6847	17
4404	8554	5
2884	4406	4
4407	5933	4
4410	7170	3
4411	8740	24
2622	4412	20
4416	6884	17
4421	8851	27
4421	5201	59
4421	6219	10
1418	4422	55
3227	4424	63
4426	4429	40
4426	4427	40
4428	4431	41
4428	4429	42
4430	4433	41
4430	4431	42
7739	8242	41
4433	7739	39
4427	4436	41
4437	7191	16
4436	4437	39
4438	4454	16
4438	4440	17
4440	4441	16
4444	5056	9
4444	8658	3
4445	4448	42
4445	4446	40
4447	4448	41
4449	4452	41
4449	4450	39
4446	4451	40
4451	4452	41
4450	4453	43
4453	7923	41
4325	4456	15
3818	3819	28
3816	3823	30
4466	4929	4
2742	4468	63
4472	4503	17
4474	4475	16
4475	4476	15
4476	4477	17
4477	4478	16
4478	8101	16
4480	8101	19
4480	4481	14
4483	5202	52
4483	6261	11
4484	7546	3
2400	7055	2
190	2400	4
3087	4487	16
675	7051	2
4491	4494	16
4491	4492	17
4493	8606	16
4493	4494	17
4495	4498	18
4495	4496	15
4492	4497	19
4487	4503	16
1989	8310	25
1989	9042	6
2886	8541	11
4515	4516	42
4516	4523	41
4517	4518	40
995	4518	42
4519	4520	41
4517	4520	38
4521	4522	40
4519	4522	39
4523	4524	41
4521	4524	42
1119	4533	3
4533	5390	3
358	4534	22
4535	8902	18
4539	4540	6
762	4541	63
2409	4539	7
4544	6026	7
493	4550	24
4462	4554	11
4554	6164	4
4385	4558	2
1269	4560	20
700	4561	17
4562	7923	41
4562	4563	40
515	4564	63
4565	8866	63
629	4566	63
124	6209	24
163	5652	9
3797	5652	3
380	4576	12
4576	9411	20
2077	4577	5
4577	9225	4
2365	4577	3
4577	4770	3
4579	4580	36
4580	4587	36
4581	4582	34
4583	9055	37
706	4584	17
4585	4586	37
4583	4586	38
4587	8904	37
4585	8904	35
4590	9070	30
4590	4591	30
4591	4592	31
4592	4593	29
4593	4594	31
4594	4595	29
4595	4596	29
4596	4597	31
4597	4598	30
4598	7648	30
1191	4598	2
4600	4611	29
529	4601	19
3844	7414	9
2077	3844	7
3577	3844	8
3844	9256	9
940	3844	9
3844	9225	8
1988	3844	2
789	3844	9
3844	7549	6
2365	3844	5
4605	5536	8
4606	6911	7
4606	5392	54
4606	8196	5
4606	7100	8
4608	9103	29
4608	4611	31
3926	4612	20
4612	7826	27
3099	4612	63
4563	4612	39
915	4612	3
4614	4619	15
4614	4615	16
4616	5310	4
4617	9250	17
4617	4618	17
4618	4619	18
4620	4621	12
6186	9160	25
4625	8657	8
1767	6910	26
4635	4636	28
2361	4637	3
2734	4640	5
4640	6208	28
1737	4642	31
81	4642	42
1102	4642	6
4642	4920	29
2600	4643	11
1754	4645	7
718	2821	4
2538	4649	3
4650	4651	16
4651	4652	15
5397	8974	24
2362	4654	44
4655	6663	8
4658	8930	62
4661	4669	31
4661	4662	31
4664	4667	28
4664	4665	30
4666	9263	31
4666	4667	31
4668	4671	35
4668	4669	32
4665	4670	31
4670	4671	32
7274	8612	21
2546	7274	20
4676	4677	30
144	2168	29
134	2168	28
134	3699	13
4681	4684	31
4679	4682	10
4683	4686	29
4683	4684	28
4677	4685	30
4685	4686	32
4688	7674	9
4559	4689	25
4692	8511	10
4695	6599	9
1233	4697	4
1072	4700	58
4706	5912	4
4707	5060	60
380	9411	63
4720	5414	29
474	1026	2
527	2548	36
4734	4848	2
4740	8497	63
4745	5167	45
4747	8799	16
4747	7558	14
4748	6221	26
4750	4751	17
4751	4756	15
4752	4753	16
4750	4753	16
4754	4755	16
4755	4758	19
4756	4757	17
4754	4757	16
4758	4759	16
4759	6568	17
3653	4760	42
4763	6028	11
1238	4507	9
4770	6216	5
4770	5991	5
3939	4770	5
4770	7518	5
940	4770	2
4770	6939	4
4770	8102	7
2817	4770	5
4772	5280	7
3696	4772	22
4772	7789	13
4772	7019	9
1695	4772	3
712	4748	19
3573	4774	3
4774	5546	4
4774	5536	6
4774	7549	3
2592	4774	5
2201	4774	3
4774	5805	5
1927	4774	4
4774	7057	5
940	4774	5
4143	4774	4
4774	7027	5
241	4774	2
4774	7533	6
3844	4774	5
1078	5404	26
4776	8164	3
2915	4780	31
2021	4790	8
7061	7635	37
5570	7635	9
7635	7673	5
5812	7635	4
7635	8278	4
674	7635	2
3162	4794	63
958	4339	14
4339	4798	8
958	4799	9
4801	4803	9
4798	4802	10
4802	4803	9
1860	6961	17
6962	6963	16
4848	7524	10
4850	6476	25
4851	7721	29
4852	6062	4
4852	8084	2
1454	4854	39
4855	8829	48
4856	4857	42
4857	4858	41
4858	4859	42
4859	4860	42
4860	4861	42
1339	4861	41
1339	7389	42
4096	4863	61
4863	5043	61
169	4870	63
3413	4871	14
1495	5829	32
4878	6596	28
4878	8785	18
4878	4920	4
1795	4878	6
4884	6017	31
127	4886	26
2075	4886	31
4887	4890	17
4887	4888	16
4889	6761	20
4889	4890	17
2725	4900	5
4902	8983	62
4905	9373	5
4774	4907	4
4907	5662	5
802	4907	4
940	4907	5
4907	4940	5
4411	4915	5
4916	6392	4
1728	4921	24
4924	4925	22
1830	3944	59
453	4927	9
4637	4942	36
4942	7248	34
4942	5436	32
2489	4942	3
4942	7995	41
4945	5626	2
4946	9311	60
4946	5664	14
4951	5872	3
3930	4952	7
783	7371	10
783	7240	4
784	796	29
3161	6657	26
1542	4972	11
791	4973	28
791	4056	31
794	4980	29
4978	8839	17
4978	4979	59
4641	4979	63
795	7516	7
1973	4983	25
6983	6984	16
3939	7500	6
3939	5935	6
6984	6985	16
137	4991	20
3940	5936	43
3940	8545	39
4995	4997	6
4997	6981	7
4998	4999	17
4999	5000	17
5000	5001	18
5002	5003	10
5003	5004	12
5004	5005	10
5002	5006	10
5007	6823	58
5007	8669	5
5007	5303	53
5008	5545	7
5009	5010	41
5010	5015	40
5011	5012	42
5009	5012	41
5013	5014	42
5014	5017	40
5015	5016	41
5013	5016	41
5017	5018	42
4612	5018	3
917	2299	63
2306	4957	63
1766	2470	19
2470	9223	8
5045	5167	2
5052	5589	2
2260	5053	15
4262	6777	12
5057	7017	34
492	3950	17
3950	8565	2
2522	3950	2
3950	8191	2
5061	5064	10
5062	6012	10
5062	9380	9
5063	5064	8
5066	7253	8
5069	5070	32
5069	5071	32
1542	5072	9
140	5073	13
818	3956	42
979	3956	25
3956	8557	22
3956	7740	35
2087	3956	9
3956	8484	44
667	3956	39
654	3956	53
1742	3956	28
5077	5079	15
2500	5078	3
964	5078	60
5088	7244	4
5088	8340	7
3843	5090	10
5093	5094	18
5094	5099	18
5095	5096	17
5093	5096	17
5097	5098	16
5099	5100	18
5097	5100	17
5103	5104	8
2323	2324	17
5103	5105	13
3718	5107	14
3950	5108	3
5113	9106	31
5113	5114	29
5115	5116	28
5117	5118	28
3722	5119	2
2178	5119	4
3452	5119	3
5124	5125	4
21	5125	6
5126	5127	6
5124	5127	6
5128	5129	5
5130	5131	6
5128	5131	5
5132	5133	6
5130	5133	7
3204	3205	10
4391	5146	10
5146	7131	7
5146	9204	18
5146	9354	22
3063	5146	6
5147	6092	3
34	5147	58
5147	7942	21
5153	5248	24
5160	6711	11
2307	5160	31
5162	6061	26
5165	7167	24
3937	5181	61
5185	5547	62
5188	5566	63
5189	8482	2
5190	5726	28
1362	5199	7
1492	5199	2
5200	7635	6
5200	5570	3
5201	7979	4
3703	6092	35
3525	3703	32
3233	3703	42
3703	4154	33
3703	3847	33
5203	5204	7
5204	5205	6
3741	5059	27
5207	5208	6
5209	5210	5
5213	5216	7
5215	5218	5
5217	5220	6
3789	5222	6
5223	5224	19
3675	5224	20
5225	5226	17
5226	5227	18
5227	5228	18
5228	5229	17
5229	5230	19
5230	5231	15
5231	5232	17
5223	5232	16
5233	5234	18
1207	5241	9
4027	5244	6
1710	5245	21
222	5248	62
3133	7896	25
3407	5258	5
2580	4048	9
4048	4978	8
4054	4971	28
4055	5270	31
4194	5268	24
4058	5270	30
5271	5274	29
5271	5272	32
5273	5276	29
5273	5274	28
450	5275	31
5275	5276	32
2431	5280	2
4385	5280	2
3696	5280	31
3701	5280	28
5284	5931	63
5304	8743	7
1868	5304	63
5305	5509	13
5307	8485	4
1162	5328	16
5328	5329	16
5332	5335	16
5332	5333	17
5329	5334	16
5334	5335	18
5336	5339	17
5336	5337	17
5333	5338	16
5338	5339	18
5340	5341	42
5341	5342	41
5342	5343	41
5343	5348	42
5344	7378	31
5344	7654	14
5344	5345	41
5345	5346	39
5346	5347	43
5340	5347	40
5348	5349	41
852	5349	40
1104	4403	26
2077	5356	6
5356	6508	39
5356	9225	5
2365	5356	5
4770	5356	5
5361	5364	32
5361	5362	30
4066	5363	32
5363	5364	30
5365	5368	29
5365	5366	31
4479	5368	31
5366	5369	32
5369	5370	30
5375	7523	2
2815	5376	24
2907	5378	35
5378	6951	4
5378	8588	28
2471	5378	52
5380	8916	16
2385	2386	16
5381	5382	21
5382	5387	20
5383	5384	25
5381	5384	22
5387	5388	20
5388	5905	3
1099	5391	6
5392	8196	9
5392	6911	23
5392	8070	9
5393	6921	23
1137	5399	2
223	5408	7
2172	5409	25
526	5410	2
4719	4720	28
5416	8999	23
5417	6939	43
3131	5418	24
1785	5422	35
5422	5423	37
5423	5424	35
5424	5425	37
5425	5426	35
5426	5427	39
5427	5428	37
5428	5429	36
5429	5430	37
5430	5431	36
5433	7416	62
5434	7418	63
1815	1816	30
5402	5439	25
5439	6426	31
395	5451	26
1891	5451	61
5452	7574	8
5454	7812	35
5455	5456	40
5454	5456	40
5457	5458	37
5455	5458	40
5458	6547	14
280	5459	27
152	5459	9
5459	5460	36
5457	5460	41
5461	5462	6
5462	5463	4
5463	5464	7
5464	6888	2
5464	5469	5
5468	7255	13
2753	5468	13
323	5470	7
4057	5471	29
5472	5475	12
5472	5473	10
5474	5477	12
5474	5475	11
5476	6787	7
5006	5476	8
5476	5477	12
5479	8344	2
5480	5481	5
5482	5483	5
5483	5484	5
5486	6740	29
5489	6893	24
5491	5494	29
5491	5492	29
655	5493	27
5493	5494	31
4942	5497	26
2707	5497	26
5497	5659	61
337	5497	24
3790	5497	2
1111	5499	23
5506	8742	30
5507	5518	41
5507	7591	7
1038	5507	5
3424	5508	63
5510	8228	33
5510	5655	37
2286	5510	63
1607	5512	63
3904	5952	14
3904	5147	2
3904	7807	10
5515	7518	6
4606	5515	32
1823	1824	32
2589	5519	10
5073	5519	63
5520	7039	51
3623	5521	58
5522	9402	43
5524	5525	41
4854	5525	41
5526	5527	41
5524	5527	40
5528	5529	41
5526	5529	41
302	4024	9
5528	5531	41
5534	7738	43
5530	7738	41
1371	5532	63
5537	7597	3
5540	7026	15
5546	5589	21
5547	5816	22
2670	5548	63
362	5552	5
3707	5552	5
5089	5556	22
5054	5558	8
1250	5558	5
3688	5559	5
3168	5559	5
5497	5559	2
3790	5559	5
1263	5559	9
5559	6377	2
7098	7273	4
5942	6724	61
5952	7807	2
5585	7714	12
5587	6716	30
2557	5587	63
3944	5591	4
5594	9120	18
5597	5598	20
5600	7812	19
1156	5600	39
4092	4093	11
5608	7803	7
1790	5609	21
177	5609	23
5612	6263	7
1219	5613	61
5614	5615	7
5615	5616	5
5616	5617	7
5617	5618	6
5623	7716	11
2713	5623	4
5627	5628	29
5628	5629	30
5629	5630	29
5630	5631	32
5631	5632	30
5632	5633	29
5633	5634	32
3926	5634	5
4255	5636	24
5636	5637	29
5627	5637	30
125	5638	57
5641	5644	5
5641	5642	7
5643	5646	4
5643	5644	5
5645	5648	5
5645	5646	6
5640	5647	7
5647	5648	8
227	5650	43
5518	5656	4
2994	5656	2
5656	7110	62
163	5656	2
5656	6392	13
5659	7248	29
4637	5659	31
5661	8639	26
5546	5662	4
5536	5662	5
5662	7533	5
2201	5662	3
5662	5805	5
1927	5662	4
4143	5662	2
2592	5662	2
5662	7057	5
5662	7549	2
3844	5662	5
5662	7027	5
5664	9311	24
5668	6575	60
5669	7361	2
1235	5669	34
5672	8952	22
5673	5674	22
5674	5675	22
5675	5676	24
5676	5677	23
5677	5678	24
5678	5679	23
5679	5680	18
5671	5680	23
238	5683	63
5684	5739	4
5688	8486	5
530	5689	64
2371	5689	5
5687	5690	11
5690	5691	10
5200	5694	3
5694	6191	9
929	8084	3
929	7256	3
929	930	29
5697	5698	11
5698	5699	12
5700	5701	18
5701	5702	17
5702	5703	19
5703	5704	15
5704	5705	17
5705	5706	16
5707	6132	25
1647	5708	29
5710	6866	51
2255	5711	61
538	5713	54
3643	5713	48
5713	8396	21
5713	7719	2
5713	6391	44
5700	5714	20
2693	5725	5
2279	5726	16
5726	9125	62
5729	6952	24
5732	6971	34
196	5732	13
4049	5732	2
5737	8335	63
5741	5744	18
5741	5742	17
6956	6959	29
5743	5744	18
5744	5745	7
5745	5748	17
5745	5746	15
5742	5747	12
5745	5747	7
5747	5748	17
5749	5892	18
5749	5750	16
1000	5759	12
5759	5760	9
5760	5761	11
5761	7137	12
5763	7137	11
5763	5764	10
5764	5765	12
5765	5766	9
5766	5767	11
5767	5768	10
5769	5776	28
5769	5770	30
5770	5771	31
5771	5772	28
2545	5773	33
5773	5774	30
5774	5775	29
5775	5776	30
873	5772	27
873	5778	32
5054	8872	29
5558	8872	8
5054	7250	29
7250	7252	30
5116	7252	33
5783	5784	37
8933	8945	30
5785	5786	38
5783	5786	38
5787	5788	29
5152	5788	29
5789	5790	30
5781	5790	29
5791	5792	21
5792	5793	22
5793	5794	23
5794	5799	22
5795	5796	25
5796	5797	24
5797	5798	20
5791	5798	23
5799	5800	22
4991	5802	21
1474	5804	5
5356	5805	60
3930	5805	11
913	5807	4
5812	7673	6
5812	6977	37
5817	8364	63
5682	5687	10
5186	5822	12
2470	5823	19
5825	7311	4
5829	6869	10
5831	5832	29
5832	5833	30
5833	5834	31
5834	5841	30
5836	7482	30
5836	5837	29
5837	5838	31
5831	5838	29
5185	5839	15
494	5840	5
5841	5842	33
1757	5842	31
4174	5856	7
5508	5857	29
223	5860	3
5860	7134	2
5864	5867	32
5121	7639	23
5866	5867	30
5868	5871	22
5868	5869	31
5865	5870	30
5870	5871	31
5873	8710	17
7653	7656	30
5877	6948	2
5891	5894	16
5891	5892	18
5893	5896	18
5893	5894	19
5895	5898	18
5895	5896	18
5897	5900	17
5897	5898	15
755	5899	17
5899	5900	18
5902	6937	5
5904	5909	20
5904	5905	23
5673	5905	22
1427	5905	21
4687	5906	28
5906	5907	24
5907	5908	22
5908	5909	23
5910	8715	27
1663	5911	13
5913	5914	30
2962	5914	29
5915	5916	29
5913	5916	32
5915	5918	30
5921	9415	5
1833	7812	37
878	7812	35
1912	7812	20
7812	8037	33
147	5929	63
1448	5930	14
5933	9360	62
5933	9323	63
1909	5937	23
5545	5938	17
5008	5938	63
4884	5939	3
81	5939	43
5939	6017	21
5939	8284	24
2218	5939	4
5940	5941	19
5941	5949	17
5943	5944	15
4612	5944	16
5945	5946	18
5943	5946	17
2250	5947	18
2250	5945	18
5949	5950	17
5947	5950	16
4144	5953	41
5953	5955	41
5956	5957	31
5958	5959	33
5956	5959	32
3741	5960	31
314	5960	29
5960	5961	30
5958	5961	32
3116	5966	26
2706	5966	2
5968	6983	18
5689	8828	6
530	8828	12
4989	8828	6
5978	5979	16
5979	5980	18
5981	6217	18
2517	5984	58
2800	5984	19
2514	5985	14
4642	5985	12
4409	5989	31
1078	5991	59
940	5991	4
4940	5991	5
6003	6004	12
6004	6005	12
6006	6007	29
6007	6008	32
6008	6009	30
2462	6009	31
1129	6015	6
1107	6015	22
3406	6021	25
6022	6608	9
1068	6025	14
2553	6025	11
3523	6033	3
6035	8570	6
5067	6035	5
2796	6040	25
6041	6042	42
6044	6045	14
6043	6045	11
5955	6046	41
6046	6047	41
6047	6048	42
6048	6049	41
6049	6050	39
6050	6051	41
6051	6052	42
6052	6053	43
3916	6056	63
1950	6059	7
3938	6060	15
3695	6060	28
3248	6060	22
6061	7749	62
5119	6062	3
6062	6063	29
6063	6064	28
6064	6065	31
6065	6066	28
6066	6067	30
6067	6068	30
6069	6072	11
6069	6070	11
6071	6072	7
6073	6076	11
6070	6075	8
6075	6076	11
6082	6083	22
2766	6083	24
6084	6085	24
